ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3525007;JANDIRA                       ;5040164
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3552500;SUZANO                        ;58932953
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3556506;VARZEA PAULISTA               ;5817754
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3526909;LIMEIRA                       ;107633712
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3527204;LORENA                        ;2072863
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3548503;SANTOS                        ;7626152
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3509508;CAMPINAS                      ;57624616
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513009;COTIA                         ;6403720
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3513408;CRUZEIRO                      ;14244061
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3523101;ITAQUAQUECETUBA               ;10611483
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3524400;JACAREI                       ;126209051
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3530604;MOJI DAS CRUZES               ;51015444
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3538001;PINDAMONHANGABA               ;51434245
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3543307;RIBEIRAO PIRES                ;3900704
1994;REGIÃO NORDESTE;BA;ÓLEO COMBUSTÍVEL;2910802;FEIRA DE SANTANA              ;11679719
1994;REGIÃO NORDESTE;BA;ÓLEO COMBUSTÍVEL;2928604;SANTO AMARO                   ;7324026
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3101509;ALEM PARAIBA                  ;791093
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3102602;ANDRADAS                      ;4421938
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3103501;ARAGUARI                      ;1736308
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3106705;BETIM                         ;31616460
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3110800;CAMPANARIO                    ;72590
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3111105;CAMPINA VERDE                 ;454257
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3112403;CAPETINGA                     ;155618
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3131300;IPATINGA                      ;27127153
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3131700;ITABIRA                       ;201095
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3136205;JOAO MONLEVADE                ;5064544
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3138208;LAVRAS                        ;2073350
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3144100;MUZAMBINHO                    ;244572
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3146006;OURO FINO                     ;1164544
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3147908;PASSOS                        ;461667
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3152502;POUSO ALEGRE                  ;5444029
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3162508;SAO JOAO DEL REI              ;2479744
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170101;UBERABA                       ;29182088
1994;REGIÃO SUDESTE;MG;ÓLEO COMBUSTÍVEL;3170209;UBERLANDIA                    ;35994720
1994;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3301800;ENGENHEIRO PAULO DE FRONTIN   ;550880
1994;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304205;RESENDE                       ;12495343
1994;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3304906;SAO GONCALO                   ;24073803
1994;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3306003;TRES RIOS                     ;1245290
1994;REGIÃO SUDESTE;RJ;ÓLEO COMBUSTÍVEL;3306100;VALENCA                       ;1370812
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500306;AGUAI                         ;1501510
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3500403;AGUAS DA PRATA                ;314869
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3501906;AMPARO                        ;21148017
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3502104;ANDRADINA                     ;3974017
1994;REGIÃO SUDESTE;SP;ÓLEO COMBUSTÍVEL;3504000;ASSIS                         ;1327451
